game_id,sport,season,season_type,date,as_of_date,away_team_id,home_team_id,status,away_common_opponents,home_common_opponents,away_games_played,home_games_played,away_head_to_head,home_head_to_head,home_advantage,away_last10_form,home_last10_form,away_season_scoring,home_season_scoring,away_travel_km,home_travel_km,away_last10_form_wins,away_last10_form_losses,away_last10_form_otl,away_last10_form_l10_pct,away_season_scoring_spg,away_season_scoring_sapg,away_season_scoring_gp,home_last10_form_wins,home_last10_form_losses,home_last10_form_otl,home_last10_form_l10_pct,home_season_scoring_spg,home_season_scoring_sapg,home_season_scoring_gp,away_common_opponents_opponents,away_common_opponents_games,away_common_opponents_wrf,away_common_opponents_wra,home_common_opponents_opponents,home_common_opponents_games,home_common_opponents_wrf,home_common_opponents_wra,away_head_to_head_games,away_head_to_head_avg_scored,away_head_to_head_avg_allowed,home_head_to_head_games,home_head_to_head_avg_scored,home_head_to_head_avg_allowed,final_away,final_home,actual_total,actual_margin,winner,feature_versions
2025021067,NHL,20252026,regular,2026-03-16,2026-03-16,nhl-pit,nhl-col,final,,,66,65,,,0.25,,,,,595.7,1285.6,4,3,3,0.55,3.3788,3.0606,66,7,3,0,0.7,3.8,2.5077,65,29,64,3.4062,3.1094,29,65,3.8,2.5077,,,,,,,7,2,9,-5,nhl-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021068,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-nyi,nhl-tor,final,,,67,68,,,0.25,,,,,568.2,1100.3,7,3,0,0.7,2.9403,2.8507,67,2,5,3,0.35,3.1618,3.5,68,30,66,2.9242,2.8485,30,67,3.1642,3.4925,1,4.0,3.0,1,3.0,4.0,3,1,4,-2,nhl-nyi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021069,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-bos,nhl-mtl,final,,,67,66,,,0.25,,,,,531.8,0.0,5,3,2,0.6,3.3134,3.1493,67,5,3,2,0.6,3.5303,3.3333,66,30,64,3.3281,3.125,30,63,3.5238,3.3492,3,3.0,3.6667,3,3.6667,3.0,2,3,5,1,nhl-mtl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021070,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-car,nhl-cbj,final,,,66,66,,,0.25,,,,,1338.3,667.8,7,3,0,0.7,3.5455,2.9091,66,5,1,4,0.7,3.2121,3.1515,66,30,65,3.5385,2.9385,30,65,3.2462,3.1385,1,4.0,1.0,1,1.0,4.0,1,5,6,4,nhl-cbj,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021071,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-nsh,nhl-wpg,final,,,66,66,,,0.25,,,,,1194.3,0.0,3,5,2,0.4,2.9545,3.4091,66,6,2,2,0.7,2.8485,3.0606,66,29,64,3.0,3.375,29,62,2.8548,3.1452,2,1.5,4.5,2,4.5,1.5,4,3,7,-1,nhl-nsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021072,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-min,nhl-chi,final,,,68,66,,,0.25,,,,,555.0,2450.6,4,4,2,0.5,3.3235,2.8824,68,3,5,2,0.4,2.6515,3.2273,66,30,66,3.303,2.8788,30,64,2.6406,3.2031,2,4.0,3.0,2,3.0,4.0,4,3,7,-1,nhl-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021073,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-sjs,nhl-edm,final,,,65,68,,,0.25,,,,,2829.8,0.0,5,3,2,0.6,3.1385,3.5231,65,5,4,1,0.55,3.5,3.4118,68,29,63,3.1111,3.5079,29,63,3.4603,3.4444,2,4.0,4.0,2,4.0,4.0,3,5,8,2,nhl-edm,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021074,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-fla,nhl-van,final,,,66,66,,,0.25,,,,,192.3,0.0,4,6,0,0.4,3.0152,3.3333,66,2,6,2,0.3,2.5909,3.7273,66,30,65,2.9385,3.3077,30,65,2.5538,3.6615,1,8.0,5.0,1,5.0,8.0,2,5,7,3,nhl-van,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021075,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-buf,nhl-vgk,final,,,67,67,,,0.25,,,,,3178.6,0.0,9,1,0,0.9,3.5075,2.9851,67,4,6,0,0.4,3.2836,3.1194,67,30,66,3.5152,3.0,30,66,3.303,3.1212,1,3.0,2.0,1,2.0,3.0,2,0,2,-2,nhl-buf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021076,NHL,20252026,regular,2026-03-17,2026-03-17,nhl-tbl,nhl-sea,final,,,65,66,,,0.25,,,,,4068.4,0.0,3,7,0,0.3,3.5538,2.8,65,4,6,0,0.4,2.8939,3.0152,66,30,65,3.5538,2.8,30,66,2.8939,3.0152,,,,,,,6,2,8,-4,nhl-tbl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021077,NHL,20252026,regular,2026-03-18,2026-03-18,nhl-njd,nhl-nyr,final,,,67,67,,,0.25,,,,,15.1,0.0,6,4,0,0.6,2.6866,3.0448,67,6,2,2,0.7,2.8358,3.1194,67,30,66,2.6364,3.0455,30,66,2.8333,3.0758,1,6.0,3.0,1,3.0,6.0,6,3,9,-3,nhl-njd,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021078,NHL,20252026,regular,2026-03-18,2026-03-18,nhl-pit,nhl-car,final,,,67,67,,,0.25,,,,,2342.7,596.5,4,3,3,0.55,3.4328,3.0448,67,6,4,0,0.6,3.5075,2.9403,67,30,65,3.4,3.0462,30,65,3.5231,2.8923,2,4.5,3.0,2,3.0,4.5,5,6,11,1,nhl-car,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021079,NHL,20252026,regular,2026-03-18,2026-03-18,nhl-ott,nhl-wsh,final,,,66,68,,,0.25,,,,,717.2,0.0,7,1,2,0.8,3.4091,3.1061,66,5,4,1,0.55,3.1176,2.9853,68,30,64,3.3438,3.1406,30,66,3.1515,2.9091,2,5.5,2.0,2,2.0,5.5,1,4,5,3,nhl-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021080,NHL,20252026,regular,2026-03-18,2026-03-18,nhl-dal,nhl-col,final,,,67,66,,,0.25,,,,,1066.1,0.0,8,1,1,0.85,3.5075,2.7463,67,6,4,0,0.6,3.7727,2.5758,66,29,63,3.4603,2.7143,29,64,3.75,2.5156,2,4.5,4.5,2,4.5,4.5,2,1,3,-1,nhl-dal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021081,NHL,20252026,regular,2026-03-18,2026-03-18,nhl-stl,nhl-cgy,final,,,67,67,,,0.25,,,,,1200.9,2530.8,7,2,1,0.75,2.6418,3.3134,67,2,7,1,0.25,2.4925,3.1642,67,29,64,2.6406,3.3125,29,65,2.5077,3.1538,2,3.5,2.0,2,2.0,3.5,1,2,3,1,nhl-cgy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021082,NHL,20252026,regular,2026-03-18,2026-03-18,nhl-phi,nhl-ana,final,,,66,67,,,0.25,,,,,3822.5,3952.8,6,3,1,0.65,2.8939,3.1061,66,6,4,0,0.6,3.3284,3.4776,67,29,65,2.8615,3.1231,29,64,3.3281,3.4375,1,5.0,2.0,1,2.0,5.0,3,2,5,-1,nhl-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021083,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-wpg,nhl-bos,final,,,67,68,,,0.25,,,,,2163.1,401.7,5,2,3,0.65,2.8507,3.0746,67,4,3,3,0.55,3.2941,3.1471,68,30,66,2.8485,3.0303,30,67,3.2537,3.1493,1,3.0,6.0,1,6.0,3.0,1,6,7,5,nhl-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021084,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-nyi,nhl-ott,final,,,68,67,,,0.25,,,,,329.8,717.2,7,3,0,0.7,2.9412,2.8235,68,6,2,2,0.7,3.3731,3.1194,67,30,67,2.9104,2.806,30,66,3.3636,3.0909,1,5.0,4.0,1,4.0,5.0,2,3,5,1,nhl-ott,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021085,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-mtl,nhl-det,final,,,67,68,,,0.25,,,,,836.2,0.0,5,3,2,0.6,3.5224,3.3134,67,4,4,2,0.5,2.9412,2.9853,68,29,63,3.5873,3.3016,29,66,2.9545,3.0,2,2.5,2.5,2,2.5,2.5,1,3,4,2,nhl-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021086,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-nyr,nhl-cbj,final,,,68,67,,,0.25,,,,,768.2,0.0,6,3,1,0.65,2.8382,3.1618,68,6,0,4,0.8,3.2388,3.1194,67,30,66,2.8333,3.1667,30,65,3.2462,3.1231,2,3.0,3.0,2,3.0,3.0,3,6,9,3,nhl-cbj,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021087,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-sea,nhl-nsh,final,,,67,67,,,0.25,,,,,3173.5,1740.3,4,6,0,0.4,2.8806,3.0597,67,4,4,2,0.5,2.9701,3.403,67,29,62,2.871,3.0806,29,65,2.9846,3.4154,2,3.0,2.5,2,2.5,3.0,1,3,4,2,nhl-nsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021088,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-chi,nhl-min,final,,,67,69,,,0.25,,,,,555.0,555.0,3,4,3,0.45,2.6567,3.2388,67,4,4,2,0.5,3.3333,2.8841,69,30,64,2.6406,3.2031,30,66,3.303,2.8788,3,3.0,4.0,3,4.0,3.0,2,1,3,-1,nhl-chi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021089,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-fla,nhl-edm,final,,,67,69,,,0.25,,,,,817.2,0.0,4,6,0,0.4,3.0,3.3582,67,6,3,1,0.65,3.5217,3.4058,69,30,66,3.0,3.3182,30,68,3.4853,3.4118,1,3.0,6.0,1,6.0,3.0,4,0,4,-4,nhl-fla,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021090,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-tbl,nhl-van,final,,,66,67,,,0.25,,,,,192.3,0.0,3,7,0,0.3,3.5909,2.7879,66,3,5,2,0.4,2.6269,3.7015,67,30,65,3.6154,2.7385,30,66,2.5758,3.7273,1,2.0,6.0,1,6.0,2.0,6,2,8,-4,nhl-tbl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021091,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-uta,nhl-vgk,final,,,68,68,,,0.25,,,,,1721.3,0.0,5,3,2,0.6,3.1471,2.8088,68,3,7,0,0.3,3.2353,3.1029,68,30,66,3.1515,2.8182,30,66,3.2576,3.1061,2,3.0,2.5,2,2.5,3.0,4,0,4,-4,nhl-uta,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021092,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-buf,nhl-sjs,final,,,68,66,,,0.25,,,,,614.5,1915.3,9,1,0,0.9,3.4853,2.9412,68,5,3,2,0.6,3.1364,3.5455,66,29,65,3.4308,2.9538,29,65,3.1385,3.5077,1,6.0,3.0,1,3.0,6.0,5,0,5,-5,nhl-buf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021093,NHL,20252026,regular,2026-03-19,2026-03-19,nhl-phi,nhl-lak,final,,,67,67,,,0.25,,,,,44.5,3938.9,7,2,1,0.75,2.8955,3.0896,67,5,4,1,0.55,2.6866,3.0,67,29,66,2.9091,3.0909,29,64,2.6719,3.0312,1,2.0,3.0,1,3.0,2.0,4,3,7,-1,nhl-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021094,NHL,20252026,regular,2026-03-20,2026-03-20,nhl-car,nhl-tor,final,,,68,69,,,0.25,,,,,873.6,0.0,6,4,0,0.6,3.5441,2.9706,68,2,5,3,0.35,3.1304,3.4928,69,30,66,3.5606,2.9242,30,67,3.0896,3.5075,2,3.0,4.5,2,4.5,3.0,4,3,7,-1,nhl-car,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021095,NHL,20252026,regular,2026-03-20,2026-03-20,nhl-njd,nhl-wsh,final,,,68,69,,,0.25,,,,,330.5,0.0,7,3,0,0.7,2.7353,3.0441,68,5,4,1,0.55,3.1304,2.9565,69,30,66,2.7273,3.0455,30,67,3.1343,2.9552,2,3.0,3.0,2,3.0,3.0,1,2,3,1,nhl-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021096,NHL,20252026,regular,2026-03-20,2026-03-20,nhl-col,nhl-chi,final,,,67,68,,,0.25,,,,,1475.2,555.0,6,3,1,0.65,3.7313,2.5672,67,4,3,3,0.55,2.6471,3.2059,68,29,65,3.7846,2.6308,29,63,2.6825,3.3175,2,2.0,0.5,2,0.5,2.0,4,1,5,-3,nhl-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021097,NHL,20252026,regular,2026-03-20,2026-03-20,nhl-fla,nhl-cgy,final,,,68,68,,,0.25,,,,,281.6,0.0,4,6,0,0.4,3.0147,3.3088,68,3,6,1,0.35,2.4853,3.1324,68,29,65,3.0462,3.2769,29,67,2.4478,3.1343,1,3.0,5.0,1,5.0,3.0,1,4,5,3,nhl-cgy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021098,NHL,20252026,regular,2026-03-20,2026-03-20,nhl-ana,nhl-uta,final,,,68,69,,,0.25,,,,,936.7,592.0,5,4,1,0.55,3.3088,3.4706,68,5,3,2,0.6,3.1594,2.7681,69,30,66,3.3636,3.4394,30,67,3.1194,2.806,2,1.5,4.5,2,4.5,1.5,4,1,5,-3,nhl-ana,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021099,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-wpg,nhl-pit,final,,,68,68,,,0.25,,,,,774.4,527.3,5,3,2,0.6,2.8235,3.1176,68,4,3,3,0.55,3.4559,3.0882,68,30,67,2.791,3.1343,30,67,3.4776,3.0597,1,5.0,2.0,1,2.0,5.0,4,5,9,1,nhl-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021100,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-vgk,nhl-nsh,final,,,69,68,,,0.25,,,,,2541.4,0.0,3,7,0,0.3,3.1884,3.1159,69,4,4,2,0.5,2.9706,3.3676,68,29,63,3.0,3.1587,29,66,2.9697,3.3333,2,4.5,3.0,2,3.0,4.5,1,4,5,3,nhl-nsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021101,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-dal,nhl-min,final,,,68,70,,,0.25,,,,,1134.7,0.0,8,1,1,0.85,3.4853,2.7206,68,4,4,2,0.5,3.3,2.8714,70,30,66,3.4848,2.697,30,68,3.2941,2.8529,2,3.5,3.5,2,3.5,3.5,1,2,3,1,nhl-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021102,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-buf,nhl-lak,final,,,69,68,,,0.25,,,,,491.4,0.0,9,1,0,0.9,3.5072,2.8986,69,5,3,2,0.6,2.6912,3.0147,68,30,68,3.5,2.9265,30,67,2.7164,3.0,1,4.0,1.0,1,1.0,4.0,4,1,5,-3,nhl-buf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021103,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-phi,nhl-sjs,final,,,68,67,,,0.25,,,,,491.4,0.0,7,2,1,0.75,2.9118,3.0882,68,4,4,2,0.5,3.0896,3.5672,67,28,65,2.8769,3.1846,28,64,3.1562,3.5625,1,4.0,1.0,1,1.0,4.0,4,1,5,-3,nhl-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021104,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-sea,nhl-cbj,final,,,68,68,,,0.25,,,,,537.1,0.0,4,6,0,0.4,2.8529,3.0588,68,7,0,3,0.85,3.2794,3.1176,68,30,67,2.8806,3.0746,30,67,3.2985,3.1493,1,1.0,2.0,1,2.0,1.0,2,5,7,3,nhl-cbj,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021105,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-nyi,nhl-mtl,final,,,69,68,,,0.25,,,,,185.4,836.2,6,4,0,0.6,2.9275,2.8261,69,5,4,1,0.55,3.4853,3.3088,68,30,68,2.9118,2.8235,30,67,3.4925,3.2985,1,4.0,3.0,1,3.0,4.0,3,7,10,4,nhl-mtl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021106,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-tor,nhl-ott,final,,,70,68,,,0.25,,,,,329.8,0.0,2,4,4,0.4,3.1286,3.5,70,7,2,1,0.75,3.3676,3.1029,68,30,68,3.0882,3.4559,30,66,3.3182,3.0606,2,4.5,5.0,2,5.0,4.5,2,5,7,3,nhl-ott,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021107,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-stl,nhl-van,final,,,68,68,,,0.25,,,,,673.7,0.0,6,2,2,0.7,2.6176,3.2941,68,3,6,1,0.35,2.6176,3.7353,68,30,66,2.5758,3.303,30,66,2.6061,3.7273,2,4.0,3.0,2,3.0,4.0,3,1,4,-2,nhl-stl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021108,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-bos,nhl-det,final,,,69,69,,,0.25,,,,,984.7,0.0,5,2,3,0.65,3.3333,3.1159,69,4,4,2,0.5,2.942,2.9565,69,29,64,3.3281,3.1562,29,66,2.9697,2.9394,3,3.3333,2.3333,3,2.3333,3.3333,4,2,6,-2,nhl-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021109,NHL,20252026,regular,2026-03-21,2026-03-21,nhl-tbl,nhl-edm,final,,,67,70,,,0.25,,,,,817.2,0.0,4,6,0,0.4,3.6269,2.7761,67,5,4,1,0.55,3.4714,3.4143,70,30,66,3.6515,2.803,30,69,3.5072,3.4348,1,2.0,1.0,1,1.0,2.0,5,2,7,-3,nhl-tbl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021110,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-wpg,nhl-nyr,final,,,69,69,,,0.25,,,,,507.4,768.2,5,3,2,0.6,2.8406,3.1449,69,5,4,1,0.55,2.8406,3.2029,69,30,68,2.8382,3.1029,30,68,2.7941,3.2059,1,3.0,6.0,1,6.0,3.0,3,2,5,-1,nhl-wpg,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021111,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-col,nhl-wsh,final,,,68,70,,,0.25,,,,,960.5,0.0,6,3,1,0.65,3.7353,2.5441,68,5,4,1,0.55,3.1143,2.9286,70,29,67,3.7164,2.5522,29,67,3.0746,2.9254,1,5.0,2.0,1,2.0,5.0,3,2,5,-1,nhl-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021112,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-car,nhl-pit,final,,,69,69,,,0.25,,,,,359.8,0.0,6,4,0,0.6,3.5507,2.971,69,4,3,3,0.55,3.4783,3.1014,69,30,66,3.5303,2.8939,30,66,3.4242,3.0606,3,4.0,4.6667,3,4.6667,4.0,5,1,6,-4,nhl-car,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021113,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-nsh,nhl-chi,final,,,69,69,,,0.25,,,,,640.9,0.0,5,4,1,0.55,2.9855,3.3333,69,4,3,3,0.55,2.6232,3.2174,69,29,66,3.0,3.3636,29,65,2.5692,3.2462,3,2.6667,2.6667,3,2.6667,2.6667,3,2,5,-1,nhl-nsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021114,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-cbj,nhl-nyi,final,,,69,70,,,0.25,,,,,790.4,532.1,7,0,3,0.85,3.3043,3.1014,69,5,5,0,0.5,2.9286,2.8857,70,30,66,3.3182,3.1061,30,67,2.9254,2.8806,3,3.0,3.0,3,3.0,3.0,0,1,1,1,nhl-nyi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021115,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-vgk,nhl-dal,final,,,70,69,,,0.25,,,,,992.3,1388.7,3,7,0,0.3,3.1571,3.1286,70,7,1,2,0.8,3.4493,2.7101,69,30,68,3.1765,3.1176,30,67,3.4478,2.7164,2,2.5,3.5,2,3.5,2.5,3,2,5,-1,nhl-vgk,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021116,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-tbl,nhl-cgy,final,,,68,69,,,0.25,,,,,281.6,0.0,5,5,0,0.5,3.6471,2.7647,68,4,6,0,0.4,2.5072,3.1014,69,29,65,3.6462,2.8,29,68,2.5294,3.0735,1,5.0,1.0,1,1.0,5.0,3,4,7,1,nhl-cgy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025021117,NHL,20252026,regular,2026-03-22,2026-03-22,nhl-buf,nhl-ana,final,,,70,69,,,0.25,,,,,44.5,936.7,9,1,0,0.9,3.5143,2.8714,70,5,4,1,0.55,3.3188,3.4348,69,30,69,3.4928,2.8696,30,68,3.3235,3.4118,1,5.0,3.0,1,3.0,5.0,5,6,11,1,nhl-ana,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
